id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
16217.0,-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129,350001 - 400000
16218.0,-122.48,37.78,44.0,3371.0,794.0,1738.0,753.0,3.1653,300001 - 350000
16219.0,-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899,300001 - 350000
16220.0,-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,300001 - 350000
16221.0,-122.48,37.76,52.0,2684.0,574.0,1395.0,549.0,3.9097,300001 - 350000
16222.0,-122.48,37.76,52.0,1845.0,336.0,1015.0,337.0,4.1397,300001 - 350000
16223.0,-122.48,37.76,50.0,2236.0,484.0,1171.0,467.0,4.0977,300001 - 350000
16224.0,-122.48,37.76,48.0,2660.0,616.0,1491.0,602.0,3.9758,300001 - 350000
16225.0,-122.48,37.76,48.0,2304.0,558.0,1273.0,512.0,3.275,300001 - 350000
16226.0,-122.48,37.75,52.0,2515.0,494.0,1583.0,477.0,4.3393,300001 - 350000
16227.0,-122.48,37.75,51.0,2095.0,410.0,1126.0,429.0,4.4,300001 - 350000
16228.0,-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,300001 - 350000
16229.0,-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,300001 - 350000
16230.0,-122.48,37.74,52.0,2841.0,517.0,1372.0,517.0,3.9236,300001 - 350000
16231.0,-122.48,37.74,52.0,2453.0,508.0,1056.0,453.0,3.6859,300001 - 350000
16232.0,-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131,300001 - 350000
16233.0,-122.48,37.73,52.0,1597.0,240.0,566.0,231.0,5.1681,450001 - 500000
16234.0,-122.48,37.73,47.0,2382.0,392.0,867.0,376.0,5.2598,350001 - 400000
16235.0,-122.48,37.73,38.0,3195.0,828.0,2410.0,778.0,3.1359,300001 - 350000
16236.0,-122.48,37.72,46.0,2403.0,638.0,1281.0,603.0,3.2321,100001 - 150000
16237.0,-122.48,37.71,43.0,3850.0,1018.0,1497.0,829.0,3.5296,350001 - 400000
16238.0,-122.48,37.71,39.0,3615.0,632.0,1571.0,615.0,5.1149,300001 - 350000
16239.0,-122.48,37.7,33.0,4492.0,1583.0,3477.0,1537.0,3.0546,250001 - 300000
16240.0,-122.48,37.7,33.0,4167.0,1398.0,2923.0,1314.0,3.049,300001 - 350000
16241.0,-122.48,37.69,43.0,2661.0,455.0,1384.0,456.0,4.2421,250001 - 300000
16242.0,-122.48,37.69,42.0,2993.0,512.0,1594.0,546.0,4.4821,250001 - 300000
16243.0,-122.48,37.69,33.0,2347.0,512.0,1259.0,481.0,3.4492,250001 - 300000
16244.0,-122.48,37.67,31.0,2609.0,433.0,1746.0,464.0,5.1054,250001 - 300000
16245.0,-122.48,37.67,15.0,2897.0,728.0,2340.0,720.0,3.3906,300001 - 350000
16246.0,-122.48,37.64,7.0,120.0,21.0,50.0,27.0,12.5,250001 - 300000
16247.0,-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,250001 - 300000
16248.0,-122.48,37.57,34.0,4648.0,806.0,2282.0,814.0,4.5556,200001 - 250000
16249.0,-122.49,41.43,19.0,3689.0,644.0,1544.0,566.0,3.125,50001 - 100000
16250.0,-122.49,38.32,17.0,3308.0,720.0,1587.0,632.0,3.2727,150001 - 200000
16251.0,-122.49,38.31,27.0,3078.0,597.0,1411.0,586.0,3.25,150001 - 200000
16252.0,-122.49,38.3,14.0,2844.0,602.0,1613.0,544.0,3.3571,150001 - 200000
16253.0,-122.49,38.29,26.0,1726.0,289.0,672.0,251.0,3.8,200001 - 250000
16254.0,-122.49,38.27,8.0,5092.0,988.0,1657.0,936.0,3.5625,200001 - 250000
16255.0,-122.49,38.1,43.0,1226.0,244.0,491.0,205.0,4.9286,300001 - 350000
16256.0,-122.49,37.99,27.0,5470.0,755.0,1916.0,764.0,6.994,400001 - 450000
16257.0,-122.49,37.98,34.0,1256.0,178.0,460.0,174.0,6.4271,450001 - 500000
16258.0,-122.49,37.92,26.0,2170.0,347.0,849.0,318.0,6.2953,350001 - 400000
16259.0,-122.49,37.89,23.0,1650.0,403.0,541.0,336.0,6.0238,450001 - 500000
16260.0,-122.49,37.86,52.0,2175.0,510.0,809.0,503.0,4.5398,400001 - 450000
16261.0,-122.49,37.85,38.0,240.0,29.0,63.0,34.0,12.2547,450001 - 500000
16262.0,-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,450001 - 500000
16263.0,-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,450001 - 500000
16264.0,-122.49,37.78,52.0,3440.0,722.0,1663.0,665.0,3.0278,350001 - 400000
16265.0,-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,300001 - 350000
16266.0,-122.49,37.78,49.0,2176.0,441.0,1040.0,448.0,4.2414,450001 - 500000
16267.0,-122.49,37.78,47.0,2695.0,643.0,1505.0,644.0,3.0877,300001 - 350000
16268.0,-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,350001 - 400000
16269.0,-122.49,37.78,42.0,2723.0,579.0,1419.0,519.0,3.6429,300001 - 350000
16270.0,-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,300001 - 350000
16271.0,-122.49,37.77,52.0,2342.0,458.0,1170.0,458.0,3.7036,350001 - 400000
16272.0,-122.49,37.76,52.0,2564.0,502.0,1092.0,459.0,3.5302,300001 - 350000
16273.0,-122.49,37.76,52.0,2245.0,425.0,1091.0,409.0,3.5909,300001 - 350000
16274.0,-122.49,37.76,52.0,1792.0,305.0,782.0,287.0,4.0391,300001 - 350000
16275.0,-122.49,37.76,52.0,1382.0,230.0,708.0,279.0,5.8096,300001 - 350000
16276.0,-122.49,37.76,49.0,1724.0,295.0,795.0,297.0,4.3977,350001 - 400000
16277.0,-122.49,37.76,49.0,1637.0,304.0,729.0,281.0,4.3281,300001 - 350000
16278.0,-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,300001 - 350000
16279.0,-122.49,37.75,48.0,2181.0,419.0,1041.0,379.0,3.7361,300001 - 350000
16280.0,-122.49,37.75,47.0,2140.0,425.0,1105.0,401.0,3.7054,300001 - 350000
16281.0,-122.49,37.75,45.0,2341.0,461.0,1092.0,438.0,4.8036,250001 - 300000
16282.0,-122.49,37.75,43.0,2044.0,393.0,979.0,378.0,3.9205,300001 - 350000
16283.0,-122.49,37.74,52.0,2442.0,449.0,1188.0,436.0,4.3909,300001 - 350000
16284.0,-122.49,37.74,52.0,2302.0,457.0,1154.0,424.0,4.5744,300001 - 350000
16285.0,-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,300001 - 350000
16286.0,-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333,300001 - 350000
16287.0,-122.49,37.74,44.0,1472.0,275.0,820.0,310.0,5.6826,250001 - 300000
16288.0,-122.49,37.73,48.0,1190.0,182.0,497.0,199.0,6.2642,400001 - 450000
16289.0,-122.49,37.73,39.0,1937.0,336.0,742.0,307.0,5.1991,350001 - 400000
16290.0,-122.49,37.73,37.0,1399.0,224.0,530.0,235.0,3.9219,400001 - 450000
16291.0,-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811,250001 - 300000
16292.0,-122.49,37.69,35.0,2644.0,456.0,1465.0,430.0,4.9375,250001 - 300000
16293.0,-122.49,37.67,35.0,5275.0,903.0,2892.0,842.0,4.6771,250001 - 300000
16294.0,-122.49,37.67,29.0,3795.0,675.0,2494.0,696.0,5.2848,250001 - 300000
16295.0,-122.49,37.63,34.0,696.0,145.0,398.0,162.0,3.525,250001 - 300000
16296.0,-122.49,37.63,31.0,1256.0,328.0,785.0,297.0,3.2446,200001 - 250000
16297.0,-122.49,37.6,33.0,3507.0,669.0,1697.0,660.0,4.0795,250001 - 300000
16298.0,-122.49,37.59,35.0,2683.0,475.0,1498.0,484.0,5.1282,250001 - 300000
16299.0,-122.49,37.54,15.0,3456.0,545.0,1527.0,535.0,6.3256,350001 - 400000
16300.0,-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625,450001 - 500000
16301.0,-122.5,38.82,12.0,2394.0,443.0,877.0,341.0,2.5625,100001 - 150000
16302.0,-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,250001 - 300000
16303.0,-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,3.075,150001 - 200000
16304.0,-122.5,37.97,25.0,6526.0,1902.0,5917.0,1812.0,2.7273,150001 - 200000
16305.0,-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,300001 - 350000
16306.0,-122.5,37.92,30.0,2270.0,359.0,974.0,351.0,5.5926,300001 - 350000
16307.0,-122.5,37.91,31.0,7001.0,1282.0,2755.0,1267.0,5.4851,400001 - 450000
16308.0,-122.5,37.88,28.0,5448.0,1089.0,2100.0,1023.0,4.7475,450001 - 500000
16309.0,-122.5,37.87,17.0,4333.0,947.0,1650.0,919.0,6.3066,300001 - 350000
16310.0,-122.5,37.79,52.0,8.0,1.0,13.0,1.0,15.0001,450001 - 500000
16311.0,-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833,300001 - 350000
16312.0,-122.5,37.77,52.0,2739.0,569.0,1312.0,531.0,3.5833,300001 - 350000
16313.0,-122.5,37.77,52.0,1769.0,414.0,1032.0,380.0,3.9954,300001 - 350000
16314.0,-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,300001 - 350000
16315.0,-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,250001 - 300000
16316.0,-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333,250001 - 300000
16317.0,-122.5,37.76,46.0,1491.0,285.0,841.0,306.0,4.5329,250001 - 300000
16318.0,-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,250001 - 300000
16319.0,-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,300001 - 350000
16320.0,-122.5,37.75,45.0,1672.0,344.0,838.0,314.0,4.1419,250001 - 300000
16321.0,-122.5,37.75,45.0,1620.0,344.0,941.0,328.0,4.3859,250001 - 300000
16322.0,-122.5,37.75,44.0,1819.0,365.0,1137.0,354.0,3.4919,250001 - 300000
16323.0,-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,250001 - 300000
16324.0,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,250001 - 300000
16325.0,-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,250001 - 300000
16326.0,-122.5,37.74,44.0,2374.0,496.0,1087.0,426.0,3.5,250001 - 300000
16327.0,-122.5,37.74,44.0,2082.0,470.0,1154.0,403.0,4.3611,250001 - 300000
16328.0,-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583,250001 - 300000
16329.0,-122.5,37.74,40.0,2310.0,445.0,1266.0,490.0,3.7969,250001 - 300000
16330.0,-122.5,37.59,36.0,1521.0,253.0,736.0,241.0,4.3542,200001 - 250000
16331.0,-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,350001 - 400000
16332.0,-122.51,39.3,19.0,1629.0,386.0,551.0,214.0,1.7463,50001 - 100000
16333.0,-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,200001 - 250000
16334.0,-122.51,38.06,24.0,9493.0,1935.0,5162.0,1880.0,3.0742,100001 - 150000
16335.0,-122.51,38.0,17.0,2449.0,536.0,1157.0,543.0,3.9519,250001 - 300000
16336.0,-122.51,37.99,32.0,4138.0,632.0,1541.0,626.0,5.5791,400001 - 450000
16337.0,-122.51,37.98,37.0,4801.0,699.0,1830.0,679.0,6.0762,450001 - 500000
16338.0,-122.51,37.97,37.0,4296.0,1089.0,2100.0,1025.0,3.2462,300001 - 350000
16339.0,-122.51,37.96,39.0,3302.0,684.0,1574.0,653.0,3.6863,250001 - 300000
16340.0,-122.51,37.91,2.0,647.0,136.0,203.0,118.0,6.641,300001 - 350000
16341.0,-122.51,37.89,27.0,2674.0,565.0,1233.0,547.0,3.4485,450001 - 500000
16342.0,-122.51,37.87,21.0,3904.0,980.0,1949.0,919.0,2.862,250001 - 300000
16343.0,-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,250001 - 300000
16344.0,-122.51,37.76,40.0,2320.0,562.0,1499.0,521.0,3.2792,250001 - 300000
16345.0,-122.51,37.58,20.0,64.0,21.0,59.0,21.0,2.2375,400001 - 450000
16346.0,-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,350001 - 400000
16347.0,-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,50001 - 100000
16348.0,-122.52,38.7,26.0,102.0,17.0,43.0,13.0,0.536,50001 - 100000
16349.0,-122.52,38.67,35.0,1705.0,321.0,708.0,253.0,3.4539,250001 - 300000
16350.0,-122.52,38.53,35.0,1227.0,236.0,548.0,207.0,4.875,300001 - 350000
16351.0,-122.52,38.27,18.0,2405.0,390.0,872.0,367.0,5.2155,200001 - 250000
16352.0,-122.52,37.98,31.0,6555.0,1571.0,2962.0,1464.0,2.8903,300001 - 350000
16353.0,-122.52,37.96,35.0,2012.0,346.0,818.0,352.0,5.2818,300001 - 350000
16354.0,-122.52,37.95,37.0,350.0,57.0,179.0,69.0,6.2862,450001 - 500000
16355.0,-122.52,37.95,33.0,4448.0,631.0,1675.0,628.0,7.8904,450001 - 500000
16356.0,-122.52,37.94,18.0,1804.0,284.0,600.0,241.0,5.9582,450001 - 500000
16357.0,-122.52,37.92,47.0,793.0,163.0,334.0,151.0,5.8509,300001 - 350000
16358.0,-122.52,37.92,24.0,421.0,64.0,163.0,75.0,14.5833,450001 - 500000
16359.0,-122.52,37.91,30.0,4174.0,739.0,1818.0,705.0,5.5951,400001 - 450000
16360.0,-122.52,37.9,16.0,1704.0,402.0,689.0,348.0,4.4239,250001 - 300000
16361.0,-122.52,37.89,17.0,4363.0,1041.0,1640.0,989.0,3.9531,400001 - 450000
16362.0,-122.53,41.81,21.0,2400.0,485.0,1109.0,443.0,1.7639,50001 - 100000
16363.0,-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861,50001 - 100000
16364.0,-122.53,38.32,22.0,3577.0,553.0,1371.0,501.0,5.795,300001 - 350000
16365.0,-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,300001 - 350000
16366.0,-122.53,38.01,16.0,1495.0,292.0,472.0,284.0,3.4432,50001 - 100000
16367.0,-122.53,37.98,32.0,2390.0,336.0,810.0,354.0,8.5759,450001 - 500000
16368.0,-122.53,37.97,37.0,1340.0,322.0,621.0,314.0,3.5588,250001 - 300000
16369.0,-122.53,37.96,36.0,4385.0,620.0,1549.0,626.0,8.3935,450001 - 500000
16370.0,-122.53,37.96,35.0,908.0,194.0,413.0,197.0,3.9917,250001 - 300000
16371.0,-122.53,37.93,42.0,2171.0,362.0,887.0,347.0,6.6125,350001 - 400000
16372.0,-122.53,37.93,37.0,1722.0,352.0,648.0,337.0,4.125,300001 - 350000
16373.0,-122.53,37.92,45.0,1530.0,324.0,608.0,328.0,3.875,350001 - 400000
16374.0,-122.53,37.92,42.0,1741.0,301.0,723.0,306.0,5.5379,400001 - 450000
16375.0,-122.53,37.91,37.0,2524.0,398.0,999.0,417.0,7.9892,450001 - 500000
16376.0,-122.53,37.9,44.0,2846.0,551.0,1232.0,537.0,3.8839,300001 - 350000
16377.0,-122.53,37.89,35.0,4127.0,689.0,1596.0,707.0,5.9073,400001 - 450000
16378.0,-122.53,37.88,25.0,4921.0,866.0,1913.0,834.0,6.8742,400001 - 450000
16379.0,-122.53,37.87,20.0,1814.0,282.0,658.0,253.0,7.9977,350001 - 400000
16380.0,-122.53,37.66,25.0,7778.0,1493.0,4674.0,1451.0,5.4694,250001 - 300000
16381.0,-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,300001 - 350000
16382.0,-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,200001 - 250000
16383.0,-122.54,38.0,28.0,3416.0,826.0,1694.0,800.0,3.18,250001 - 300000
16384.0,-122.54,37.99,32.0,2236.0,348.0,818.0,330.0,7.3521,400001 - 450000
16385.0,-122.54,37.98,52.0,1758.0,316.0,607.0,264.0,5.5083,350001 - 400000
16386.0,-122.54,37.97,39.0,4193.0,762.0,1833.0,737.0,5.6263,350001 - 400000
16387.0,-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,450001 - 500000
16388.0,-122.54,37.96,33.0,2534.0,495.0,996.0,449.0,4.3083,450001 - 500000
16389.0,-122.54,37.95,38.0,2310.0,400.0,971.0,386.0,5.697,400001 - 450000
16390.0,-122.54,37.94,39.0,3670.0,775.0,1519.0,788.0,4.4081,400001 - 450000
16391.0,-122.54,37.94,26.0,3990.0,804.0,1550.0,792.0,5.1834,400001 - 450000
16392.0,-122.54,37.91,48.0,2924.0,489.0,1159.0,505.0,5.6302,450001 - 500000
16393.0,-122.54,37.89,33.0,4971.0,836.0,1907.0,795.0,6.1275,400001 - 450000
16394.0,-122.54,37.88,30.0,4382.0,732.0,1775.0,745.0,6.7809,400001 - 450000
16395.0,-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527,300001 - 350000
16396.0,-122.54,37.7,36.0,3988.0,732.0,1793.0,708.0,4.2472,250001 - 300000
16397.0,-122.54,37.62,35.0,1481.0,277.0,747.0,254.0,4.4286,250001 - 300000
16398.0,-122.55,38.81,7.0,3639.0,637.0,1027.0,421.0,3.8831,100001 - 150000
16399.0,-122.55,38.42,24.0,2220.0,411.0,894.0,365.0,4.2891,200001 - 250000
16400.0,-122.55,38.1,26.0,5188.0,892.0,2341.0,906.0,5.0029,250001 - 300000
16401.0,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,300001 - 350000
16402.0,-122.55,38.07,38.0,3392.0,709.0,1894.0,713.0,3.0573,350001 - 400000
16403.0,-122.55,38.03,29.0,7174.0,1169.0,3063.0,1172.0,6.0902,250001 - 300000
16404.0,-122.55,38.02,27.0,4985.0,711.0,1928.0,742.0,6.4978,350001 - 400000
16405.0,-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,300001 - 350000
16406.0,-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993,300001 - 350000
16407.0,-122.55,37.97,52.0,2232.0,291.0,731.0,253.0,7.1155,450001 - 500000
16408.0,-122.55,37.92,52.0,2303.0,350.0,859.0,359.0,6.1085,450001 - 500000
16409.0,-122.55,37.91,48.0,1283.0,278.0,567.0,255.0,3.2794,450001 - 500000
16410.0,-122.55,37.9,34.0,1431.0,224.0,503.0,220.0,7.9606,450001 - 500000
16411.0,-122.55,37.79,32.0,2131.0,625.0,1229.0,572.0,2.9201,300001 - 350000
16412.0,-122.55,37.59,31.0,1331.0,245.0,598.0,225.0,4.1827,300001 - 350000
16413.0,-122.56,41.69,21.0,2010.0,360.0,947.0,306.0,2.4107,50001 - 100000
16414.0,-122.56,40.75,20.0,1182.0,250.0,512.0,210.0,1.7935,50001 - 100000
16415.0,-122.56,38.09,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,200001 - 250000
16416.0,-122.56,38.03,34.0,1887.0,290.0,815.0,283.0,6.5249,300001 - 350000
16417.0,-122.56,37.98,36.0,2649.0,542.0,1111.0,557.0,4.8056,300001 - 350000
16418.0,-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,350001 - 400000
16419.0,-122.56,37.95,34.0,2677.0,411.0,933.0,410.0,6.1444,450001 - 500000
16420.0,-122.56,37.94,36.0,2023.0,242.0,653.0,241.0,10.6272,450001 - 500000
16421.0,-122.56,37.92,37.0,1926.0,290.0,721.0,298.0,8.9248,450001 - 500000
16422.0,-122.56,37.91,52.0,1972.0,327.0,755.0,345.0,7.1924,450001 - 500000
16423.0,-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,450001 - 500000
16424.0,-122.56,37.9,24.0,221.0,41.0,75.0,38.0,5.1292,350001 - 400000
16425.0,-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,50001 - 100000
16426.0,-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,2.4555,50001 - 100000
16427.0,-122.57,38.58,18.0,2083.0,506.0,926.0,487.0,1.9925,200001 - 250000
16428.0,-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,250001 - 300000
16429.0,-122.57,38.03,24.0,2330.0,322.0,911.0,320.0,6.5253,350001 - 400000
16430.0,-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,300001 - 350000
16431.0,-122.57,37.99,45.0,2404.0,425.0,926.0,400.0,4.9674,300001 - 350000
16432.0,-122.57,37.99,38.0,5587.0,996.0,2466.0,1027.0,4.1711,300001 - 350000
16433.0,-122.57,37.98,49.0,2860.0,552.0,1178.0,522.0,4.625,350001 - 400000
16434.0,-122.57,37.97,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,350001 - 400000
16435.0,-122.57,37.96,52.0,3458.0,468.0,1449.0,471.0,9.1834,450001 - 500000
16436.0,-122.58,38.59,33.0,1239.0,262.0,539.0,246.0,3.5208,150001 - 200000
16437.0,-122.58,38.58,32.0,2723.0,637.0,1549.0,556.0,2.3942,150001 - 200000
16438.0,-122.58,38.43,10.0,3597.0,661.0,1132.0,639.0,3.9375,250001 - 300000
16439.0,-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237,300001 - 350000
16440.0,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,400001 - 450000
16441.0,-122.58,38.12,13.0,5027.0,871.0,1912.0,770.0,4.9286,300001 - 350000
16442.0,-122.58,38.1,22.0,11872.0,2300.0,5600.0,2200.0,4.6463,250001 - 300000
16443.0,-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,250001 - 300000
16444.0,-122.59,38.78,15.0,764.0,145.0,366.0,143.0,3.375,100001 - 150000
16445.0,-122.59,38.58,18.0,3753.0,752.0,1454.0,668.0,3.7585,150001 - 200000
16446.0,-122.59,38.56,43.0,2088.0,379.0,721.0,293.0,4.65,200001 - 250000
16447.0,-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,200001 - 250000
16448.0,-122.59,38.43,20.0,2791.0,546.0,785.0,512.0,3.4561,200001 - 250000
16449.0,-122.59,38.13,20.0,1589.0,231.0,601.0,224.0,5.3755,250001 - 300000
16450.0,-122.59,37.97,46.0,4036.0,856.0,1872.0,833.0,4.5625,250001 - 300000
16451.0,-122.6,38.93,16.0,1657.0,390.0,572.0,301.0,1.4767,50001 - 100000
16452.0,-122.6,38.9,23.0,292.0,56.0,92.0,41.0,2.9583,50001 - 100000
16453.0,-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,300001 - 350000
16454.0,-122.6,38.24,16.0,1410.0,209.0,741.0,229.0,4.725,200001 - 250000
16455.0,-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,300001 - 350000
16456.0,-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,200001 - 250000
16457.0,-122.6,38.0,21.0,2198.0,462.0,1100.0,449.0,4.1098,200001 - 250000
16458.0,-122.61,41.74,15.0,4206.0,922.0,1863.0,869.0,2.0591,50001 - 100000
16459.0,-122.61,38.93,14.0,231.0,36.0,108.0,31.0,4.3897,50001 - 100000
16460.0,-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,250001 - 300000
16461.0,-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,200001 - 250000
16462.0,-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,200001 - 250000
16463.0,-122.61,38.24,25.0,2990.0,450.0,1335.0,434.0,4.7,150001 - 200000
16464.0,-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,150001 - 200000
16465.0,-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,150001 - 200000
16466.0,-122.61,38.23,18.0,2042.0,420.0,914.0,400.0,2.9871,150001 - 200000
16467.0,-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,350001 - 400000
16468.0,-122.61,37.99,40.0,7737.0,1488.0,3108.0,1349.0,4.4375,250001 - 300000
16469.0,-122.62,38.96,16.0,1914.0,446.0,828.0,332.0,2.0577,50001 - 100000
16470.0,-122.62,38.95,19.0,2230.0,538.0,832.0,359.0,1.6865,50001 - 100000
16471.0,-122.62,38.94,14.0,1731.0,400.0,638.0,282.0,2.3179,50001 - 100000
16472.0,-122.62,38.94,13.0,524.0,129.0,215.0,90.0,1.5455,50001 - 100000
16473.0,-122.62,38.73,21.0,1425.0,323.0,727.0,287.0,2.1474,50001 - 100000
16474.0,-122.62,38.54,24.0,2409.0,464.0,1006.0,403.0,4.5167,250001 - 300000
16475.0,-122.62,38.4,10.0,9772.0,1308.0,3741.0,1242.0,6.5261,300001 - 350000
16476.0,-122.62,38.25,33.0,1453.0,250.0,677.0,237.0,4.0962,150001 - 200000
16477.0,-122.62,38.25,24.0,2388.0,358.0,1187.0,362.0,4.6534,150001 - 200000
16478.0,-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875,150001 - 200000
16479.0,-122.62,38.24,33.0,1369.0,280.0,758.0,246.0,4.0341,150001 - 200000
16480.0,-122.62,38.24,19.0,1687.0,253.0,893.0,257.0,6.204,200001 - 250000
16481.0,-122.62,38.15,14.0,2259.0,341.0,1127.0,346.0,6.4092,300001 - 350000
16482.0,-122.62,37.97,52.0,370.0,62.0,150.0,56.0,7.7006,300001 - 350000
16483.0,-122.62,37.85,30.0,833.0,164.0,358.0,143.0,6.8198,450001 - 500000
16484.0,-122.63,38.96,20.0,2507.0,577.0,1072.0,457.0,2.3083,50001 - 100000
16485.0,-122.63,38.96,17.0,1708.0,459.0,633.0,312.0,1.75,50001 - 100000
16486.0,-122.63,38.95,11.0,686.0,127.0,246.0,86.0,1.7083,50001 - 100000
16487.0,-122.63,38.94,25.0,661.0,144.0,192.0,93.0,1.7566,14999 - 50000
16488.0,-122.63,38.94,18.0,3844.0,969.0,1832.0,845.0,1.125,50001 - 100000
16489.0,-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,250001 - 300000
16490.0,-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,300001 - 350000
16491.0,-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,200001 - 250000
16492.0,-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,150001 - 200000
16493.0,-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,100001 - 150000
16494.0,-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,150001 - 200000
16495.0,-122.63,38.22,34.0,878.0,160.0,372.0,167.0,4.0417,200001 - 250000
16496.0,-122.63,38.22,17.0,2652.0,342.0,1199.0,350.0,5.565,250001 - 300000
16497.0,-122.63,38.21,22.0,2933.0,461.0,1283.0,449.0,6.2034,250001 - 300000
16498.0,-122.64,41.95,18.0,1867.0,424.0,802.0,314.0,1.8242,50001 - 100000
16499.0,-122.64,41.74,33.0,2644.0,459.0,1113.0,483.0,3.3095,50001 - 100000
16500.0,-122.64,41.73,50.0,1525.0,308.0,661.0,285.0,2.2206,50001 - 100000
16501.0,-122.64,38.96,29.0,883.0,187.0,326.0,136.0,1.7273,50001 - 100000
16502.0,-122.64,38.95,28.0,1503.0,370.0,522.0,268.0,1.2029,50001 - 100000
16503.0,-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,50001 - 100000
